user name,alert name,indicator name,indicator type,score,value,hourly / daily,start time,chartType,description,historgram last 30 days,pie last 30 days,time,dataSource,id
mmclanaghan1y,,User password changed,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,282
gtommasuzzi1z,,Excessive Amount of Files Moved from File System,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,283
mhince20,,Multiple File Open Events,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,284
obretelle21,,Logged into Multiple Domains,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,285
ewagg22,,Abnormal Logon Time,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,286
kphillot23,,User account unlocked,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,287
ddrews24,,Abnormal File Access Time,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,288
evirgo25,,Abnormal Remote Computer,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,289
rricoald26,,User Password Never Expires option changed,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,290
opetroff27,,User account enabled,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,291
jcavil3a,,Admin changed his own password,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,292
agobbett3b,,Logged onto Multiple Computers,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,293
ymacillrick3c,,Logged onto Multiple Computers,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,294
kpenchen3d,,Multiple File Open Events,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,295
apalethorpe3e,,Multiple Group Membership Changes,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,296
sraise3f,,User account disabled,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,297
lfurley3g,,Excessive Amount of Files Moved to File System,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,298
lkidston3h,,Abnormal File Access Permission Change,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,299
chackin3i,,User password changed,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,300
lplaide3j,,User account unlocked,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,301
skeele3k,,Multiple Member Additions to Enterprise Critical Groups,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,302
ihalladay3l,,Abnormal File Access Permission Change,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,303
mcarillo3m,,Multiple File Delete Events,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,304
dcabrer3n,,Multiple Group Membership Changes,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,305
gburchall3o,,Abnormal File Access Permission Change,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,306
evearncomb3p,,User account enabled,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,307
cludmann3q,,Multiple Failed Account Management Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,308
jbussy3r,,Multiple Failed File Access Events,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,309
jstruan3s,,User account unlocked,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,310
echellam3t,,Multiple User Account Management Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,311
dsottell3u,,Admin changed his own password,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,312
mbassett3v,,Abnormal Computer,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,313
mcoleford3w,,User Account type changed,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,314
lgoudard3x,,Multiple File Rename Events,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,315
hgladdolph3y,,Abnormal Logon Time,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,316
apotten3z,,Multiple File Access Permission Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,317
rboays40,,Multiple File Open Events,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,318
mgabbotts41,,User password changed,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,319
tklempke42,,Multiple File Rename Events,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,320
ghabbert43,,Abnormal Active Directory Change,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,321
odibiagi44,,Multiple Successful Authentications,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,322
ssearl45,,Multiple File Delete Events,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,323
bcastanone46,,Abnormal Active Directory Change Time,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,324
slinster47,,Multiple Failed File Access Permission Changes,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,325
jkerbler48,,Logged into Multiple Domains,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,326
dpyper49,,Multiple Account Management Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,327
egiercke4a,,Abnormal Logon Time,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,328
aespinazo4b,,Abnormal File Access Permission Change,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,329
cmccuis4c,,Multiple Failed Account Management Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,330
cmyers4d,,Multiple Failed Account Management Changes,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,331
sguiso4e,,Abnormal File Access Time,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,332
pbrewins4f,,Logged onto Multiple Computers,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,333
dmurthwaite4g,,User account unlocked,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,334
aphelps4h,,Multiple Failed File Access Permission Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,335
nlathbury4i,,Abnormal Active Directory Change,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,336
tcanellas4j,,User account disabled,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,337
telliff4k,,Multiple Failed Authentications,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,338
bwilber4l,,Nested member added to critical enterprise group,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,339
msharvell4m,,Multiple File Rename Events,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,340
cleadley4n,,Multiple File Open Events,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,341
kodeoran4o,,Abnormal Computer,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,342
mposnett4p,,Logged onto Multiple Computers,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,343
ygrane4q,,Abnormal Remote Computer,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,344
sfarbrother4r,,Multiple Folder Open Events,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,345
qsailer4s,,Abnormal Active Directory Change,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,346
rvonderempten4t,,Abnormal File Access Event,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,347
msimonin4u,,Multiple Account Management Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,348
bobee4v,,Multiple File Rename Events,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,349
jbattill4w,,Abnormal File Access Permission Change,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,350
ocorwood4x,,User account disabled,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,351
jstreeter4y,,User account unlocked,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,352
hpetworth4z,,Abnormal File Access Event,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,353
mduffree50,,Multiple User Account Management Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,354
drizzini51,,Abnormal File Access Time,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,355
hmcfaul52,,User account unlocked,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,356
lwash53,,Abnormal File Access Time,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,357
nlovitt54,,Abnormal Active Directory Change Time,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,358
lbengal55,,User account unlocked,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,359
odruhan56,,Logged into Multiple Domains,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,360
