date,time_detected,user_sid,user,origin_ipv4,origin_ipv6,description,server_dn,computer,os_version,domain,event,action,subsystem,result,indicator_ids,Old value,new value
2016-02-29T23:55:29Z,23:47:33,d7ba4e81f04743ee3e937a0a6cdb34cf3e1622b5,pscarf9q,37.182.69.245,ae5a:9776:eb7d:8e50:22d1:8577:ed2b:cc4d,,,Trippledex,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2017-08-06T05:00:29Z,20:34:12,37c140b0091cc8bf667d62c93eaaba8210142eed,ggiller9r,160.115.12.192,4850:46:5baa:417c:d637:e102:bf9b:e084,,,Sonsing,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2017-11-13T07:57:27Z,20:49:28,a0e8c2d73e38057cdbae1c32b8bc7074ac5f4f54,bplomer9s,247.5.198.26,6c90:f58b:a580:e755:8f3e:9925:3124:3030,,,Regrant,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-05-12T11:11:46Z,19:38:39,62e3065be83abc25ee553a4b1bd17e781a56d688,isalman9t,33.55.8.186,2e97:846e:c3b1:4e7b:740:9b:7361:dffd,,,Viva,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-08-04T01:16:08Z,01:51:05,36a2897db39f6b242f9266af5f8a3f28f170c0c8,henstone9u,247.0.248.206,8e50:5e70:3330:6a37:2b47:e616:6d17:e14b,,,Home Ing,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-13-06T01:29:48Z,13:10:50,66ea0f68b5215e66368802da5eac97fc856cd668,rsexon9v,192.219.144.66,4e5f:dfa1:3d21:10c7:a70f:be1:97a0:11bc,,,Konklux,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2016-14-26T05:07:19Z,22:50:39,bbd13f315b69de995f19c9d09ded9a767fc7fec7,dviggars9w,47.53.164.137,b79c:25f0:20b8:3580:62d1:64ae:5201:7f2c,,,Bamity,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-05-01T23:38:32Z,04:24:09,0f264bf5c0f56344332b6725d399aa8cda5f917e,gprince9x,171.213.141.166,4da8:ec98:71a3:e49b:6883:bdee:e2bb:eda,,,Konklab,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-09-11T18:29:17Z,05:35:47,b5614df517c40139d7e946b38bd31507c6cecc2e,rryall9y,177.200.20.215,cc44:46c2:1136:719:50f2:d401:4a02:b549,,,Zoolab,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-09-26T06:25:59Z,03:54:17,6a49a37cd1702fa8b8424bc489a44207d580813f,mhughes9z,189.172.167.90,4520:a901:3b3a:59a9:8675:29f6:3009:672c,,,Sonsing,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-08-10T22:09:15Z,19:15:22,c1c337db0c0887197a89c7fa4483ea4befc6ea0b,slintina0,223.180.114.0,f8e3:39fc:5707:e1f:a755:b83b:7511:8bf5,,,Fixflex,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-10-16T14:13:22Z,09:35:31,4ea7a19a6748e23bc3ba641f916ea6b4bcb47f4b,bdannehla1,93.58.206.111,5457:4c21:7a03:6188:55dd:9bd4:74ac:c5e2,,,Zathin,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2016-02-20T10:28:55Z,18:21:41,22c43d0be0b686a03338badb40a41a43a6bb7e46,jentwistlea2,30.202.144.163,3cef:ac4d:7995:b59f:4601:1f0a:a437:8fc7,,,Vagram,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2017-05-31T20:54:48Z,12:03:23,c70c89561f9bac651a7f10f9bed86190206d52dd,rdeavina3,14.104.41.139,4c1:c761:df43:5359:91c:d92f:aaa7:c978,,,Viva,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-09-31T08:14:27Z,10:05:28,1fe1fd68cff0acaa93021944dbbedf475bcad431,wmcgorleya4,124.128.42.205,83f6:ce3:4207:e0e7:36b:b175:be1e:ecf0,,,Treeflex,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-13-05T19:09:57Z,05:49:34,ad20980789f6653f2beef719a84133a7a022932e,ghansiea5,140.50.54.21,7953:104:6bf4:b309:2b70:4da5:f8d5:cc88,,,Vagram,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-08-10T21:37:20Z,15:42:59,b0957886ebe60859ff57d0d910f21bc67c12ff96,elippitta6,188.12.132.146,dfe3:b3fb:4bd6:4c91:43b0:ba99:4de3:c3b0,,,Voyatouch,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-11-30T05:00:30Z,16:57:52,56e71fa19b5d4e16bd25d3c6df50e572bb396d90,cscandritea7,149.214.43.94,dbd2:9be5:36a0:4ccc:edf7:feef:5f1f:7cbf,,,Tresom,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-14-19T19:11:07Z,23:27:01,f3aa09a76335723d6c003381bab70b394f3a2068,acrilleya8,151.233.84.20,6a97:9fdf:b57e:3064:9227:d2c0:c490:f6f1,,,Fintone,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-10-17T05:03:06Z,18:19:12,e3c7faeda00f30d4562bbf548af41b548ba0e316,vfarrara9,70.117.196.118,d126:d0ef:a3a7:6cf:1959:56b:7906:7f96,,,Konklab,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-05-16T11:01:02Z,01:20:05,bd85de9200136856a0e60ca327a2c2dafdd8e290,sallcroftaa,197.238.146.232,3741:ff1f:ce8c:43ee:8dba:5732:3ab:2a77,,,Toughjoyfax,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2016-02-22T07:21:37Z,10:18:02,fbbcd8251dc2283668ff8670a4e50eb50f900d3e,lsutorab,194.102.10.49,a407:477a:2d50:da12:9e94:4c90:8c17:1fe5,,,Konklab,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2016-14-15T12:28:02Z,01:38:22,e5114dbc189a5e7b9ad53dfcdffe7cf6c778d5ac,gbestimanac,126.249.99.124,7ecb:22b3:bc6d:589a:22b9:b6b0:c9db:251,,,Namfix,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-11-02T13:29:30Z,16:02:29,e31526446a9e0ad83e2a04651152444ffea8f594,dbeynad,249.63.222.44,246d:c209:6df2:a003:c4c4:49cf:8932:1901,,,Holdlamis,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-08-09T00:30:41Z,03:53:47,4bf6e5726a735727cae7f19ea6f8ef2cc546410f,nedelheitae,215.74.2.147,4a4:7f0c:5749:3455:75b2:1f7e:bfb2:f70d,,,Tresom,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-13-02T02:25:59Z,01:34:10,788bc0e8498c678e60f7ada966b4093eaad250b0,ringlestonaf,186.154.97.0,6a79:95b4:cf85:cbcc:69a6:644c:9f2e:121b,,,Toughjoyfax,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-09-19T13:35:49Z,18:09:03,cec032958f57954669d809c9ce05a925fc5fb773,cliggensag,201.189.191.119,4eea:5277:a376:810f:2d9c:ac02:fb45:149f,,,Prodder,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-14-10T19:51:08Z,11:28:10,405b1578e8813c6e9b715ed4af05d30f6720ad10,bblareah,109.30.159.194,398a:15cf:1ef5:a048:4264:4665:3530:ab5,,,Zamit,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2016-13-30T06:50:51Z,13:59:45,4be54104499932f5397180c59941201e1ab6c7d7,mdruelai,211.60.73.117,3a75:9980:f65d:52d:b1ce:aab3:b30a:d417,,,Stronghold,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2016-10-30T18:24:45Z,08:27:38,b72ffce3d2105076b781bd57ccb701eda044e5e9,xroslenaj,105.59.62.176,5e4a:af26:e045:fb6b:bd14:98d1:d26f:beef,,,Hatity,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2016-10-15T12:51:34Z,20:44:27,20a85d08c7b524ad49337ab968cc40781993dbf5,elongstreetak,175.53.251.26,d025:3643:7070:5244:456e:8a0e:d67:8276,,,Sub-Ex,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2017-07-17T20:14:31Z,08:22:55,fb9620faf1a50d7687cb9da923817905f21269f7,yfrankcomal,163.126.228.2,660e:3f6:f410:6cc6:488e:5ad7:9a4f:5ccc,,,Daltfresh,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2016-09-31T14:19:49Z,19:24:11,53a535627ad9b4512e76dc26155d43d27486197b,cculpam,54.105.21.60,41ec:329:2555:2ad7:da99:782:c83d:c36c,,,Rank,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2016-14-13T23:52:55Z,02:50:27,345752e5c908bf09a3bd0b2eba0b7bccc85dfc32,mbrassingtonan,191.121.216.221,e2cf:88c9:76d2:5d97:9c4c:5ad3:54e0:5079,,,Quo Lux,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2016-02-10T10:47:26Z,03:40:07,e72fa78aa1c138e632232e8fdeca47bcfcf65be8,mdundredgeao,24.198.254.106,d3ef:1649:1297:56f4:604c:5a47:ff26:ef12,,,Overhold,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2017-11-05T18:57:50Z,07:00:20,53cc8011187c7bb64c0eb5d7579163a4f0e24ed5,gdecroixap,155.100.252.48,b7e6:825a:de9a:faac:7817:190e:be2:73ee,,,Duobam,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-08-26T09:19:32Z,10:13:40,4f777e268c4b66bb5549e8d16ee017a12663c478,aalbrookeaq,238.126.174.228,3925:1f36:5ba2:cdb7:4946:85d5:9fab:daf4,,,Fix San,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-13-18T23:30:30Z,21:43:34,121506831efdcbb36e43825d63b29c64e7f34458,slownar,34.51.168.219,8559:39ac:a6de:a4bc:3dcd:a3f7:62cc:317d,,,Prodder,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-05-29T15:50:54Z,22:26:43,6f54b157bdccb9b42b0d946e879b372643caef36,jkuhnwaldas,194.9.217.24,acb6:50c9:6170:a8ef:e50b:2d28:3f4f:d2b3,,,Sonsing,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-05-20T05:18:57Z,12:22:05,bb7e5b91b17ca8e76789340364b5f507242d40ec,tpridgeonat,72.12.155.240,741a:16f4:49a0:d0a8:d686:4675:5114:3bd3,,,Matsoft,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-06-23T21:14:06Z,01:04:31,f455534d16da6d4861c6ca38177dfb084275c7d0,adymidowskiau,88.40.101.149,9cfd:1ebc:7846:6778:65b8:bf58:7441:52c2,,,Hatity,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2016-13-07T14:49:04Z,09:18:18,f8eb61e330eb9bb85b925f4382ac54d7105fbe74,fwithinshawav,127.136.120.214,284b:11ee:cf35:241e:7823:5878:f3a6:e176,,,Zamit,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2016-14-08T13:48:57Z,21:52:09,03a25c0cc79d6c40120caccd6343c5b5bd52591b,lklimovaw,202.25.191.199,5d12:4608:18f3:363a:f5ba:a18e:88a6:307b,,,Bigtax,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2016-13-04T12:11:34Z,23:21:44,b18216eba396eef17fa355c0aaff6e3463fcb541,ashingfieldax,203.174.74.149,125f:2f13:2177:1f55:ac9b:b38:cfe1:7c98,,,Aerified,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2016-10-07T00:54:47Z,18:54:08,befea21c62709c1cb356790f39730dfa10419a10,uwarrickay,217.80.114.143,79b0:d0bd:b4bd:a47f:9e23:ddd0:8609:82d2,,,Ronstring,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2017-10-25T11:22:03Z,08:31:08,ecaff8c967d4e99f394edcee5a0b2723bce1fa84,rbaldwinaz,163.63.120.112,265d:1518:bef6:89a7:83a8:e23b:7829:d3c3,,,Rank,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-05-06T18:02:12Z,13:10:15,9479970c82ae2dc66fcbabcccfb32389a3575070,plervenb0,187.130.42.111,5226:d290:39e1:3955:db48:b0a1:4ff3:6a45,,,Alpha,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2016-13-15T23:24:14Z,18:52:09,00d3031fbe35fd212af1104f6d1b928bb6a488d9,agorvinb1,29.76.244.31,aeaa:e3d3:1949:d46:b785:9c04:6da8:56f6,,,Namfix,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2016-14-09T01:36:55Z,03:50:22,ba72d43c13d732c9f9297d0cefda7b8465eb7a95,krandlesb2,37.143.2.141,faf3:f549:4c95:602:a062:1180:ab72:e2d8,,,Regrant,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-08-19T10:37:31Z,10:48:04,66822d4ca1ec62e031361c50bf13b173cf3077e7,kmacgaffeyb3,247.184.116.9,8c9a:7c21:d73e:7dce:7d85:e9ec:618e:3b6f,,,Tempsoft,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-11-24T19:47:44Z,12:33:47,b5eda12f90c4664064334e3f20ad58968643f4ab,dwaldronb4,153.113.253.94,5018:421e:3533:8422:d567:b7ec:b358:827c,,,Lotstring,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-10-25T01:42:57Z,13:12:15,68b8855f99065779f2ef62a49f4af598355561af,smuzzullob5,153.77.250.221,2683:7f49:bd11:4272:4ddd:f932:16a5:185f,,,Solarbreeze,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2016-11-29T06:52:33Z,11:41:02,6f97cf7e34d31e3e8616c83f556ad147e9fed486,sdeexb6,67.243.14.118,70d3:134a:4c80:b002:24f5:705c:b97a:a398,,,Lotlux,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-02-22T17:12:11Z,19:49:03,a5a3af5684c0cf69f0be69a7508376f6cb70bc06,seldinb7,44.73.227.4,1d5d:6f5c:b7b0:6a87:371c:618d:7f6d:ea94,,,Greenlam,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2017-08-20T16:32:05Z,03:30:13,6de80ba94858a4ea1c5e97d5242f14e0bbf38b11,ncoppenb8,158.62.93.189,32f1:fc60:4bd0:8429:ab88:9332:3e4f:6070,,,Ventosanzap,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2017-11-04T08:57:49Z,09:58:29,15d1afd011f0337d8a5470cde82d96672258d9f7,blordenb9,48.93.34.223,b3e:a8ef:4b3b:ce03:ae4d:88cb:8d8a:8470,,,Subin,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2016-14-29T15:38:18Z,18:05:45,d774cb576e9b0eb0b04d7c06b0a847a0dd24cfd6,mgopsellba,93.201.204.242,ff1f:ec51:356f:b202:73f4:d9ba:f5ea:a12d,,,Zathin,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2016-11-18T13:49:44Z,21:37:43,99edc60b91cc53286c9345b8eb31b353b43ddfa0,ecaffreybb,152.209.87.0,a136:2ce1:bc0c:503:a1e:124a:7614:1899,,,Zoolab,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2017-06-26T14:49:47Z,19:27:33,eca5dbfe8147214777a83ffc1ab636055df48c40,cgoulstonebc,147.57.131.215,b103:2b19:c455:63a7:4e23:4967:e9e3:4d95,,,Holdlamis,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2016-10-18T12:26:37Z,23:08:46,d14be6bf4c2a320864debacfa349891911597ba5,eroysonbd,143.210.159.218,eed4:1d3c:b283:596f:7fb7:9af2:621d:ebaa,,,Tampflex,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2017-10-22T12:43:13Z,15:21:17,6759359afc18c4b8a70d72198d642a2f11e6e7e3,sdugoodbe,200.184.147.174,a01:449d:e50e:c0f:27cf:34f4:230c:4e76,,,Zamit,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-07-29T05:50:42Z,04:41:32,8ac4e50b35ee460bf84c7d2cb49a8adeb3565c79,pmullineuxbf,42.4.201.254,3d2e:30cc:1a58:116f:7c03:2d99:52bd:5db2,,,Y-find,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2017-09-14T06:06:14Z,21:09:54,d35b0310f471ebb09a0b7db1713770c87624b4f3,zthackerbg,229.116.40.100,1e43:7901:35a8:b7a8:697:53a0:9a2f:3043,,,Domainer,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-02-28T20:38:23Z,06:37:56,72dec3f70a4f43aace7acf88c85652dab34f5fe1,dtiltmanbh,215.137.210.72,bbdc:c878:436:773c:af5a:affd:e855:b6bc,,,Transcof,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2016-10-03T03:39:13Z,11:08:49,c9390c51768f3ca2732ab8f57c4398fe7edf0618,ecocherbi,189.7.180.59,c558:5902:37f3:a56c:6a8c:ca82:5861:6b40,,,Konklux,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2017-05-19T11:49:56Z,04:20:12,28005e0a2e8c33033927201a975d55f59a20e603,cmarrowbj,16.236.165.98,f717:917a:b38f:75d:adb3:da8e:f41:6ed2,,,Y-find,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-07-18T06:59:23Z,05:18:50,049754823b93fac6c71b3feace3ce76a520d99b1,skunzbk,18.237.79.4,ef11:92e9:fab1:7b53:7f7:38d8:6184:2227,,,Ronstring,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2017-05-31T18:07:38Z,17:43:16,92ec68cbdbf7ca199660b3d275382549ab68b39b,lwinchcumbl,131.62.144.239,4f44:3c08:8a49:b849:40bd:822c:25fb:22b8,,,Overhold,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2016-11-20T20:31:52Z,01:23:47,a69fae6cbc57778a7291393a1a2ac163a830ebdb,grisebarerbm,232.160.122.179,f022:d697:a1a4:4e1f:bab8:b94d:c887:3a2,,,Zoolab,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-09-27T20:28:34Z,19:07:24,d70c7c218fe7adcf0d61df1d215cf27e43199d33,nkeatleybn,20.2.168.164,f51e:7e19:341f:761d:c4b9:4612:b1c4:ea95,,,Flexidy,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-08-20T20:37:14Z,01:21:51,4e76715008215d7ab990e12ff4a721e8fa072eb6,pmcdonaghbo,61.97.71.115,ef7c:9591:3d17:e39b:6185:f3b0:a82:95ba,,,Quo Lux,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,6,8
2016-02-01T13:22:12Z,20:58:38,17ed23037ceb91d6990eb4a1adeffd859e3c2f99,mquadribp,107.59.58.188,59db:e0dc:e8db:9d0e:7313:717:2b2e:a144,,,Redhold,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2016-02-16T15:31:36Z,20:23:39,03abb774dd33e12e79d2844b52a8868083d10a58,otrahmelbq,161.170.51.163,d92:2d54:f57c:77a3:8992:f2b2:186d:c891,,,Overhold,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2016-02-28T00:17:27Z,13:45:46,6479343c508696f2193e136dd6aeb0f76f9d979a,acomolettibr,115.77.73.10,7b2c:461f:8794:4459:8617:3cfb:6b47:a13b,,,Tin,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2016-13-04T20:24:22Z,16:44:33,b3c27d4e2b0aee5af2bd04157e59897a221fbce5,mcrutchleybs,74.215.30.184,89b8:b316:5653:ae10:891d:2b25:e9c2:99fc,,,Job,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2016-09-22T17:22:35Z,08:49:04,01360f4dfd2ca47dec3717d7602f860fbde20ba2,cpachtabt,32.251.115.159,65c7:a260:a6a0:c379:2d4f:ba81:5f83:6160,,,Fintone,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-06-14T20:48:04Z,11:06:22,f9afd0be0a8f5f18f0eb4322e1f6613382f9d81b,elouysbu,89.159.147.164,9f12:5dfc:d864:f58e:ad67:ca73:b000:be8c,,,Stronghold,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-10-15T01:50:43Z,14:33:15,93d7f4bc9a005592fec30d7036a1020c88720e70,aharwellbv,57.198.84.253,7f55:53ab:29aa:e208:bb9c:6059:45ce:2493,,,Matsoft,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,8,10
2017-09-24T13:05:59Z,00:50:59,1feee71e687812501b0c5da4ab48ea317791c778,ccrowestbw,90.144.104.215,56ef:61cc:7734:a371:7eb8:5a0a:92d9:5443,,,Vagram,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-14-16T11:40:21Z,14:53:07,bc8a6e93544366e7336be0d89aeb04dce14fff1f,bedgarsbx,105.185.19.20,675a:b375:c2af:ab12:a06a:4abb:9f8e:50e6,,,Subin,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2017-05-06T00:00:58Z,16:17:28,a5fc108f22129eaa6ac8c7e2e4fd73673e58abe8,dpeacockby,76.202.186.242,be21:d4e4:26cb:e2dd:8aef:1db:aae6:8e11,,,Vagram,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2016-10-29T08:53:25Z,12:28:24,05f0936815036801eda7fb480bc14b0c5f1c8f6e,jcassiusbz,63.251.96.246,4164:cd5e:d2e5:5cef:e12c:1f2:b3e7:f371,,,Toughjoyfax,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2016-11-27T04:48:14Z,04:55:25,784103b992c3d2a9c1cddcc848fef8a3223a2bc1,mdanielic0,32.195.208.192,86fd:123e:b7e5:2c80:95b4:9013:29e3:ea1b,,,Bitchip,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,11,13
2016-13-11T02:05:10Z,12:06:46,234bc747078f8b8bbe97c9c45ed5851c7a82e669,dgibbc1,131.74.112.79,c7bb:7089:4144:d362:e063:5c42:4c0d:edde,,,Opela,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-07-01T04:23:01Z,02:21:07,48b3b27f4665a1319f9aea6ced9af0d3fcdddb38,dtruittc2,37.31.24.236,d44f:3f31:c9ac:18a9:fc1f:6cdd:95cf:5fa7,,,Bitchip,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2017-07-15T01:29:42Z,14:59:07,a31192d5fac6c33c1cb1affc576393f405e410c4,dcancellarioc3,144.50.21.246,db5b:c98d:54ef:4415:2978:a2d9:215c:12a9,,,Biodex,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2016-14-25T10:54:47Z,20:12:03,a531e4dd2ad6af354e70248986371ba2b9f95b58,dritterc4,24.33.226.249,1883:11ea:698e:3acb:d7f0:9535:e51a:a86a,,,Wrapsafe,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,14,16
2016-10-25T23:24:13Z,07:17:33,98844a92f2d9e4406f7b64698a2d40dfb905e189,cshermorec5,157.107.234.161,e6c0:7d6f:3cc2:2433:1f9:2e2f:2f91:6fff,,,Konklab,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,10,12
2017-05-14T02:51:57Z,11:36:26,962cf5f123884fb61dc6e6ab5ef966d150fc3240,flankfordc6,206.27.56.187,6c37:55f2:dcce:ebe8:3de1:c00e:cf3f:dfc0,,,Duobam,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-09-20T19:40:04Z,19:11:43,390472e2819857b4a7b5c7e98bfc6a64fb849c2d,dwoodyattc7,157.193.174.156,cbe7:7650:f2f:49f5:e158:4516:6e4b:1201,,,Cardguard,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-07-19T05:56:56Z,17:00:26,51b80b8be0c12e093288b68660fcecfc7dec6766,bruspinec8,17.153.70.152,13f:dba8:2981:d9f:3480:7289:8699:3a7d,,,Bitwolf,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,5,7
2017-11-01T13:56:09Z,17:37:35,f47e9d3ff420e11b695aeb9bfeba941ae9c43bb7,cofferc9,81.14.194.93,eaea:490c:dd74:b03b:d428:4a05:7edb:4c84,,,Sonair,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2017-09-16T16:21:16Z,08:35:38,c81c11988ec3d83d390adc940e46d55fd2713d64,dyaldenca,153.213.244.4,80bb:5d0d:157c:43cd:5acd:e7ac:2b4e:986,,,Stim,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2016-13-19T19:12:32Z,23:29:06,0229d896e94dde0c59971edb0b592fe086c9fb22,satherleycb,146.220.171.215,5589:7b92:6c85:46d2:bd96:6a34:d42e:1d46,,,Wrapsafe,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,13,15
2017-09-21T03:31:18Z,18:46:34,b9a5039de192031f82603efbaaaebc3758384132,ebetjecc,17.106.44.235,4186:4d93:87c:35f1:aa76:b390:3be3:1340,,,Voltsillam,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,7,9
2017-06-05T00:02:34Z,13:30:55,e1f33393317fac494990f2125c77f89b65326ea6,aburrellscd,71.40.106.84,7f06:cabe:5250:2629:6c8c:e2d1:dc34:1c2c,,,Holdlamis,Windows Server 2008,Acme,User failed to authenticate through Kerberos,,,, ,4,6
2017-05-12T21:20:04Z,07:30:27,7176604ebc4602e8efa9dd17c7e1892a6daf2cae,wmichiece,196.171.90.65,6ac:5187:fa92:6130:a9b3:a40e:c6c3:fb3f,,,Pannier,Windows 10,Acme,User failed to authenticate through Kerberos,,,, ,3,5
2017-11-16T14:42:52Z,13:30:42,9d4793e9ff523dfd07f3769de82ce99148ee16df,dstonescf,236.12.219.70,9abe:5781:b27d:1a78:b30a:1576:a1e0:702f,,,Home Ing,Windows 8,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2016-02-21T14:02:56Z,02:16:56,51f59ca244e76bcd2efd658dfd906b606e4b8ef1,cemenycg,174.238.255.167,b277:73fe:3cf5:da31:9de6:7f51:d8cc:9e9d,,,Overhold,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,12,14
2017-11-04T21:58:11Z,05:32:50,f663da19a1eace2e7e45f2cd9cc56814e7218339,vorhrtch,156.50.19.5,f8bd:581b:cc0:eea1:72:cc5d:fd99:2138,,,Cardguard,Windows 7,Acme,User failed to authenticate through Kerberos,,,, ,9,11
2016-02-03T21:40:51Z,00:46:14,ef5e964fa914223929fc996ec50bba054ab744fb,ccurcherci,185.144.21.212,69fc:ffd9:1c14:e741:8d2f:5d54:dc39:7472,,,Rank,Windows Server 2012,Acme,User failed to authenticate through Kerberos,,,, ,12,14
