date,time_detected,user_sid,user,origin_ipv4,origin_ipv6,description,server_dn,computer,os_version,domain,event,action,subsystem,result,indicator_ids
2016-10-23T12:57:42Z,06:20:57,715df21aee52a340cc5c6daf8c14f9d5afa637f3,ngustusm6,27.76.251.118,ba3d:adb0:5a24:3d8b:5a9f:e289:336e:82f1,,,Cardify,Windows 7,Overhold,Attribute removed from optional attributes,,,, 
2016-11-17T19:46:18Z,03:32:27,2be99f25b86329ba50176fc20ed3223905cf4ed7,hkildahlm7,132.63.58.145,584a:17ae:9d90:bd31:e4f4:e8b5:9f0c:78a2,,,Job,Windows Server 2008,Zathin,Primary Group ID changed for user object,,,, 
2016-12-20T01:57:08Z,02:01:49,b5b10561d4b820a99bc8dae01698b69c60a76075,tchatterism8,5.177.255.229,ba3a:fb0:2fd0:c714:47da:5209:cbce:50ef,,,Holdlamis,Windows 7,Domainer,NETLOGON diagnostic logging parameter changed,,,, 
2016-14-05T20:28:14Z,21:35:56,bfc6679d6574307bc572a2cb4844734f5824c569,jyorkstonm9,194.177.119.231,8fbb:d0f0:25ea:fcd9:ab55:3a02:679c:d144,,,Zoolab,Windows 7,Konklab,Schema attribute GC flag changed,,,, 
2017-07-10T11:36:44Z,19:59:08,311153e8c366607a3510b70a8aea410c6bd252b1,vtearnyma,144.220.17.246,3ce4:301:e54d:40ce:d238:955b:4919:5e04,,,Vagram,Windows 7,Rank,DACL changed on group object,,,, 
2017-09-15T00:15:58Z,07:53:34,167ea8296aca19bb795db4ca697f05bed737afe9,dmanlowmb,131.122.5.183,1300:54b5:1b47:e02c:5374:2df7:cb4e:4eaf,,,Latlux,Windows 10,Cardguard,Computer account disabled,,,, 
2017-10-14T18:53:23Z,16:53:46,d8cd210d30efc152e4c54604821a321d95c66469,bseilermc,215.163.229.124,8beb:f2b5:507f:3b62:bc97:5c90:c441:996a,,,Regrant,Windows 8,Vagram,Domain controller removed from domain,,,, 
2017-11-16T01:32:31Z,13:18:53,dede9dc97e3d97ca1831441fdb8777898322bdff,mcornbillmd,24.0.104.41,83b5:8811:f2fa:2feb:5635:7ccc:36f2:452f,,,Aerified,Windows 10,Fintone,DACL changed on computer object,,,, 
2017-07-23T16:40:32Z,15:20:16,81b2a5ba62eeb5f378158d83306095aea207339d,llawryme,172.58.219.225,7506:fbd6:61c4:23c9:eedf:1080:b6b2:8429,,,Viva,Windows 7,Cookley,DACL changed on OU object,,,, 
2017-09-15T14:09:43Z,17:16:08,dec42a3e2ff95e8ed5a3b22069a0429654218f48,pbradnammf,253.21.251.50,43d1:748b:414a:814e:fcf1:2718:900d:ae03,,,Zathin,Windows 8,Bitwolf,User samAccountName changed,,,, 
2017-05-19T19:03:28Z,11:58:07,b982c26f535470b06e06ae0fca9fc3edeecad295,dragotmg,172.205.79.61,b209:ff1d:a5f9:d610:74c7:8056:ebb:12ff,,,Kanlam,Windows 7,Matsoft,End a Disconnected Session changed for user object,,,, 
2017-08-28T13:41:50Z,16:13:18,8c19c7c94adb3496db623a2285e1d872ea89a22c,dbinfordmh,163.166.6.175,701b:9b6b:6855:22fc:6349:1459:a3d1:35e0,,,Asoka,Windows 7,Fix San,User member-of removed,,,, 
2017-10-04T15:01:06Z,15:30:52,5510d6d2b5621a81f8fbfe75bee8419d8f5c79da,lchellammi,114.10.119.89,6670:edd:237c:bd31:ce60:dba8:825a:f6c1,,,Stim,Windows 10,Home Ing,Class removed from auxiliary classes in schema,,,, 
2017-10-10T15:12:00Z,07:19:36,dc4aab8e1579b1f25b6b93a40abe2bc0baa8a8b4,eloveringmj,181.61.78.109,654b:54aa:7c30:e1be:1c4b:e31a:a84:aa35,,,Sonair,Windows 10,Rank,Service Added to Delegation List for user object,,,, 
2017-09-01T13:45:11Z,11:09:05,7d62ff100d516b4f02656d20b81a8dc7650fdb85,mshearsmk,243.107.57.191,1b8:b83f:b700:426f:7e06:6a41:18d2:6c07,,,Bytecard,Windows 8,Sonair,User object added,,,, 
2017-09-05T22:20:22Z,13:36:32,5d6fd17dedb97c2fa774f86a6b51c1b1ddb23d6e,ocoppoml,192.215.57.39,9ae2:dea1:732d:cc85:50:5a39:1a9b:38fa,,,Stronghold,Windows Server 2012,Konklab,NETLOGON AutoSiteCoverage flag changed,,,, 
2016-11-22T00:51:40Z,16:42:24,ec4c58d6677e82b1d76e752cbfae6a7ad6a44ea0,ccapounmm,147.54.125.66,5153:9f83:d0ff:cbe3:2e94:86c5:f295:280f,,,Fintone,Windows 7,Regrant,User Must Change Password At Next Logon option changed,,,, 
2016-13-29T04:26:37Z,07:25:14,4c7d9b9db01c2d6affdee7fcc315f2ebc4ef53a0,esolemn,27.34.209.201,38d8:d172:1390:4c91:b882:bf2a:3e47:9c43,,,Pannier,Windows Server 2008,Bamity,User password changed,,,, 
2017-10-29T07:34:05Z,21:11:36,a4eeedfc340045ae45d240ef735fc1b287a34a83,vpatnellimo,112.70.132.69,ceea:1b1c:a23:ad6a:83dd:7e9c:42c:fd01,,,It,Windows Server 2012,Tresom,Schema attribute added,,,, 
2017-09-26T19:38:28Z,23:25:15,e5277f077ae9aa01fc0d1652ba2e186d4ef09cc2,pvoglmp,234.64.185.180,9918:c6c:f96f:fe38:9154:5155:4f7f:1c57,,,Matsoft,Windows 7,Biodex,Schema object enabled,,,, 
2016-09-25T04:17:30Z,01:31:03,115ca4d149691c337c66b41e07af565b96da9386,mseallymq,2.247.211.6,a135:8cb7:e414:77df:4624:dce1:e4bc:4562,,,Holdlamis,Windows 10,Kanlam,Delegation Authentication Protocol changed for user object,,,, 
2017-06-08T20:44:49Z,07:09:16,03eb4fa4c4c6003b3857d0a7e60810c29d4d6e59,jreichertmr,28.38.117.100,f968:4dc5:2568:a770:5a76:cb9:dabd:f89a,,,Cookley,Windows 10,Konklab,Schema attribute GC flag changed,,,, 
2017-09-02T19:56:51Z,23:24:42,231dc9e20641d902c93c588532645fe1dd0296c4,aewingtonms,103.87.15.177,46ca:ea6c:fb12:e9d3:7627:c4bc:c22f:9eb1,,,Flowdesk,Windows 7,Regrant,User account unlocked,,,, 
2017-07-23T04:23:36Z,06:34:05,e893b92d51cee122a6d517d7284ba89e271d218f,ctabarymt,223.97.118.60,3a96:c00:33ca:da12:4038:b6b3:12cc:5a83,,,Cardguard,Windows 8,It,DACL changed on OU object,,,, 
2017-09-31T11:40:25Z,14:21:20,c6997200c9996e4213267542603dbfbf02c8e56f,eeccottmu,63.24.48.68,9935:b265:60b0:957e:bfdd:ccca:b7a2:5a65,,,Mat Lam Tam,Windows 10,Bitwolf,Schema attribute GC flag changed,,,, 
2017-10-25T04:32:06Z,22:52:13,483bfa88c44258553cdf540186aa2b62744bb797,aonelemv,27.247.46.79,3ff5:90dd:f649:fdf7:d85:ddba:c9:5b72,,,Tampflex,Windows 8,Lotlux,User account re-enabled,,,, 
2017-09-10T05:49:57Z,08:20:00,cf7b5eaf01fab7efc9b91d5893951100e5435c6b,cpickerinmw,165.149.145.207,38c:a76:424a:c806:16f1:bcc3:e046:eb59,,,Redhold,Windows 8,Zontrax,Computer added,,,, 
2017-07-05T03:27:27Z,01:17:20,36595b36f9e2cf0f768dc48cb94811229122f035,jcullingtonmx,127.60.55.64,ba4a:81ad:e5cf:7e26:e7be:623c:ec1:6a98,,,Bigtax,Windows Server 2012,Cardify,User Do Not Require Kerberos Preauthentication option changed,,,, 
2016-12-25T09:06:06Z,17:56:06,b2347f994c4719f41be619aba4bb9f8761c1953a,rcarlosmy,194.25.122.250,3803:14c3:6253:4a64:a957:8790:7ca5:9a58,,,Vagram,Windows Server 2012,Aerified,User account enabled,,,, 
2016-13-29T13:20:18Z,08:08:15,a900f6940015bc5d845967224433dccc1e6db862,soosthoutdevreemz,158.18.123.131,e7fe:1dd5:b6b3:f6b3:2cc1:e202:b66b:f40d,,,Asoka,Windows 7,Namfix,DACL changed on domain object,,,, 
2016-13-01T15:29:14Z,10:55:42,9229e1eba4e93d7c9aa9623e1d9afb634aaea3c7,jmcdualln0,145.27.80.69,dda9:3617:742d:c5ed:7cb4:508:2be8:a011,,,Rank,Windows Server 2012,Latlux,User account disabled,,,, 
2017-05-31T05:03:05Z,12:57:20,f0f25e85f2b8add62e522332470b13dbecdd3446,epattinin1,31.101.111.97,a04a:44d2:ad91:df76:655:ccf6:1ae5:6478,,,Flowdesk,Windows Server 2012,Otcom,Class removed from auxiliary classes in schema,,,, 
2017-05-12T12:42:14Z,00:57:59,843ea5c37f03139a95cec26a58e8721f2ab02723,ltreharnen2,80.197.217.24,687:4f19:d92:fec:3eaf:673d:58c9:21f1,,,Namfix,Windows 7,Andalax,NETLOGON GcSiteCoverage parameter changed,,,, 
2016-12-04T19:58:44Z,07:46:50,b912ea80e79e40b3d8aa1b0219f27fb488fc570f,agreenlandn3,125.230.246.158,ed89:5a27:e492:1f8c:9ffd:4803:2885:1a56,,,Matsoft,Windows 7,Fixflex,User Account Is Trusted For Delegation option changed,,,, 
2017-09-02T03:09:58Z,14:10:19,1e60b7288073473c3a29de9273dc1fd78a439d50,osoftleyn4,148.234.192.247,ae38:4b6a:ab1:75b9:7827:e068:80a6:caf6,,,Cardify,Windows 7,Bitchip,Owner changed on group object,,,, 
2016-11-09T16:30:10Z,15:05:42,d85cd7dc6a8c288d11518730a0bf7cfaf0a72cbc,cthayren5,182.78.251.43,ba23:2272:a070:591a:5d45:ef21:5cbb:7cd,,,Y-Solowarm,Windows 8,Prodder,User samAccountName changed,,,, 
2017-11-09T03:55:29Z,06:06:15,40d594dbc47df59a384d12bea1a70f56a616d8ac,honolandn6,226.22.19.34,793e:89e7:24fc:ab7a:16c9:c9dc:8bf4:8974,,,Cardguard,Windows Server 2012,Quo Lux,Member removed from critical enterprise group,,,, 
2017-06-10T09:20:42Z,17:44:45,1191be1d10334db7cf82e7d1c7b12bfbaff2f696,mdockreen7,78.68.128.194,5006:5682:eb1d:7b4c:7c6:1d5e:43e:918a,,,Cardify,Windows 8,Alpha,NETLOGON SiteCoverage parameter changed,,,, 
2016-14-01T10:49:35Z,01:46:55,2c06f8d181b4004f3618f926a7cdd3c5a107d0eb,gvazquezn8,67.176.29.193,486c:c1ba:6acb:ed1c:9b52:a7a3:c7ab:58c0,,,Duobam,Windows Server 2008,Stringtough,Schema attribute added,,,, 
2017-08-07T07:10:28Z,03:49:03,312323d1850e6e04b2962799060679e7d3a8f648,bstonhousen9,59.85.69.67,42fa:eea8:1cde:54a6:cc95:a136:c645:5d0f,,,Daltfresh,Windows 10,Bitwolf,DACL changed on user object,,,, 
2016-12-04T09:29:31Z,01:53:58,3f27fdd866afddb638c02775ee2642cc54e53271,degglena,140.51.155.206,6b04:f89b:faf5:5aab:17c3:b001:320b:53b3,,,Zoolab,Windows 10,Ventosanzap,New class added to possible superiors in schema,,,, 
2016-14-27T21:38:53Z,04:59:14,aec6567dd6c91e7c35c5a3ebdc56cdd7b6b07c0b,upasquenb,14.234.93.168,80be:58a5:c547:cb4e:cab:27f0:8015:59f1,,,Tempsoft,Windows 7,Zamit,Group renamed,,,, 
2017-09-31T09:55:27Z,16:09:19,3b9ccf4e8a896ccf47b0cfa4e88ef8baa363cdce,vsargintnc,140.158.221.181,6ad0:1c9b:25c5:fe2a:96ec:c943:ca99:e8a1,,,Voyatouch,Windows Server 2012,Redhold,Service Removed from Delegation List for user object,,,, 
2017-05-26T06:34:23Z,04:16:11,3d9390b9bb7d12cd884aaaaabe0795f7c1b12e0b,dpavittnd,179.119.25.26,f7df:9e84:19a9:e3c9:f71d:b953:5dfc:688a,,,Holdlamis,Windows Server 2008,Konklux,User Must Change Password At Next Logon option changed,,,, 
2017-08-03T23:15:28Z,21:06:34,d0b9664d71252ab2d97d20d5fdb1c49e3073def1,lcapnorne,230.213.228.127,c461:ca43:2e17:a089:adf:e71:133f:2946,,,Job,Windows 7,Bamity,User logonHours changed,,,, 
2017-08-01T05:36:48Z,23:49:03,3987448c25a178c853b56a4b2d6413a019cc5dfa,dnathonnf,38.146.48.27,ea91:51b9:3571:9527:a9d1:7bb0:d06c:1bce,,,Stringtough,Windows 8,Voltsillam,Schema class default security descriptor changed,,,, 
2016-11-20T10:54:36Z,12:30:05,e305adfa8303d37c44c9f1a18ffa542d69cecb2c,rpinchng,8.108.188.237,f773:fbb2:fa20:5537:36b4:78ed:aaf:b42e,,,Matsoft,Windows 8,Temp,User Account Is Sensitive And Cannot be Delegated option changed,,,, 
2017-05-30T11:20:39Z,14:48:21,2a4dc139640cd911b5aa7c8934ebec3409161dfe,vtrekernh,120.235.50.107,a7ce:76ed:51cb:d448:b212:6e6e:19e:bc1e,,,Zoolab,Windows 8,Flowdesk,Computer renamed,,,, 
2016-12-25T05:11:15Z,22:12:30,6877a95110b610e6f0a88fb11e34445ee90027d8,rfraschinini,4.138.165.55,22d5:92da:9e1d:5ca0:d795:c297:c68e:46ee,,,Bitwolf,Windows Server 2012,Latlux,User Must Change Password At Next Logon option changed,,,, 
2016-13-10T22:04:57Z,14:11:16,e0499213163108b731c5b013ee6bdbdee70bf141,fpulbrooknj,52.123.70.39,7d57:da3f:eb93:fc2e:3c4:d537:72bb:2d94,,,Job,Windows 7,Mat Lam Tam,Allow Reconnection changed for user object,,,, 
2017-05-08T04:12:16Z,23:24:52,da943883ccc77beab5f371856e561143bcdb82ad,mmaslinnk,20.201.227.196,3500:69e:1869:f0a6:ec3e:5853:5885:6410,,,Stringtough,Windows 10,Quo Lux,Logon Script changed on user object,,,, 
2017-11-01T21:56:55Z,11:21:04,96eb019304b72b68a98bbdeac95734c4f11bf517,knobletnl,52.242.162.174,6918:a7b:ad59:195e:21b7:aa76:d94d:bfd2,,,Cookley,Windows 7,Transcof,Guest account disabled,,,, 
2016-09-22T06:06:28Z,08:41:23,74207ade5221c3a5f251cb2f45b358e0f83b417f,kwreightnm,189.227.219.251,8c58:2601:b8b5:9e82:e811:89ad:b78:1a15,,,Viva,Windows Server 2008,Holdlamis,Domain controller renamed,,,, 
2017-06-18T06:36:34Z,12:05:36,5a751dffbc41255e7d620742f7d4f7348f5b3d4b,jcahalinnn,119.19.253.161,13c:cca3:6be0:4551:306:b9e7:e0c5:fa15,,,Aerified,Windows Server 2012,Toughjoyfax,User password changed,,,, 
2017-05-07T19:31:31Z,13:36:04,9c2d10147c8288737c88338e98b4b50c432a36a0,mpetersenno,50.201.151.208,619d:eb3a:ca13:e808:7c5b:8301:d605:b4cd,,,Gembucket,Windows 7,Treeflex,User logonHours changed,,,, 
2016-10-16T02:57:18Z,11:08:32,247c52e5cd57b01800b9fd52e4f68ae8bad308df,plorantnp,144.255.9.95,eaf5:653:42ee:de61:9c1:92e8:2e9a:7463,,,Overhold,Windows 10,Konklab,Require User's Permission changed for user object,,,, 
2017-07-07T05:19:00Z,01:05:27,75ff2aab9527266a6f732984eb70704192f3f8dc,abletsoenq,107.44.74.7,e82e:a21c:2b7f:fc5b:7434:16dc:767:67c1,,,Ventosanzap,Windows Server 2008,Tresom,User accountExpires changed,,,, 
2017-10-09T09:10:05Z,16:16:50,a53fe5ab5df31068f8e3a9a7b5d96b3a21230b38,hcarnamannr,116.46.125.87,391b:25d1:18e3:679b:8a3:d54e:886c:52c2,,,Alpha,Windows Server 2008,Ronstring,Group object added,,,, 
2016-11-08T22:03:50Z,08:47:33,1d53e8bf38d41423f6bc34d02ce4345cda86ce38,mglencrashns,53.93.205.196,4e5e:dcbc:7066:b5bb:5896:c973:adb4:de93,,,Bitwolf,Windows Server 2008,Alphazap,NETLOGON SiteName parameter changed,,,, 
2016-14-10T14:53:46Z,16:27:03,20a723b4517ce0a982dd02bb1f633271f57596f9,wbartaknt,248.95.90.205,bca6:16d1:29c6:fbf7:7c70:2247:e5cc:1bd7,,,Zaam-Dox,Windows 10,Bamity,NETLOGON SiteName parameter changed,,,, 
2017-07-31T08:47:55Z,01:16:15,8250112f3e8e7d2770c892cbecf000ec65ed015b,cbearnu,245.167.83.106,c23c:ab81:3b79:25ca:44f3:9a7c:8889:8a59,,,Ronstring,Windows Server 2012,Transcof,User samAccountName changed,,,, 
2017-10-28T23:51:30Z,18:49:37,e35ee1b4420a4a32f059bbaa04188bff7fb48745,jfihellynv,116.169.39.175,dc26:8aaa:aa2a:5d30:d275:b41d:6701:55e,,,Aerified,Windows Server 2008,Overhold,Schema class default security descriptor changed,,,, 
2016-13-20T01:26:03Z,12:39:50,cca31aa8dda0ff5606655f3911159d8954314b97,dsycamorenw,137.58.32.12,7e8d:2e02:36e9:bae6:340c:4d17:2e05:5586,,,Tampflex,Windows Server 2012,Keylex,Schema object disabled,,,, 
2017-07-08T02:35:42Z,20:55:03,8a7941384e1d2cf2d4d1eb49882ad6fe3e300005,hbadgersnx,46.149.240.10,45f2:ca8f:9bfe:3a1e:a7d7:a87f:b7e1:308,,,Stronghold,Windows Server 2012,Daltfresh,Logon Script changed on user object,,,, 
2017-05-28T16:58:43Z,13:27:11,942ab58db3ee68b11f0ba6443bf6aa238d84244f,ehindhaughny,66.254.209.33,a501:555e:e230:b676:9ff:c2bf:1d4:5dfb,,,Tempsoft,Windows 7,Fintone,Read-Only Domain controller added to domain,,,, 
2017-05-12T20:11:40Z,22:32:24,01b20aaabe05d434def3025fdf745a454974ffac,lthrowernz,210.134.109.177,4dda:c9fc:af6f:894c:aea9:c343:2287:f040,,,Keylex,Windows 10,Gembucket,Group object added,,,, 
2017-06-12T10:18:43Z,20:22:16,0699b1d33f89a03b111958b48faa0408067868a5,iboutso0,252.90.118.83,2e6e:4970:1ba2:597c:1ae6:5a1c:c0b5:d6d7,,,Wrapsafe,Windows 7,Aerified,Schema version changed,,,, 
2016-11-02T22:30:05Z,15:46:06,ef9d89182b65a4dfbe9b10c783733fdcede234f7,mfouxo1,235.178.14.145,9a66:1042:c193:d8f1:315b:667f:8517:2164,,,Namfix,Windows Server 2008,Regrant,Guest account enabled,,,, 
2017-10-03T06:49:54Z,11:12:02,3e15bbaa4125ef74a76b0189da20657a845739bd,bgreenacreo2,84.201.55.66,e35a:fa75:fc8d:c2b8:520b:79de:f1a6:6121,,,Holdlamis,Windows 10,Bitwolf,Subordinate OU removed,,,, 
2016-10-01T05:25:26Z,06:29:54,784a635882801f77d04057b4390c42a49993736a,ijancsoo3,181.155.165.154,86e0:5061:a2bd:f129:d5e3:5ec5:5e69:e13c,,,Kanlam,Windows Server 2008,Hatity,Nested member removed from critical enterprise group,,,, 
2017-07-06T01:53:44Z,15:02:08,b385bd3558261f4cf467d98f7aad3559811bcbb1,kpoolo4,68.183.78.168,cf11:308e:7ddd:1f5c:20bd:9feb:8a80:74a3,,,Cookley,Windows Server 2012,Span,Group object removed,,,, 
2017-06-14T16:41:25Z,08:24:55,46a2439ee233f5a58526de0a2a4bcacb8fb4688b,tgabitiso5,29.69.252.52,71af:212c:817e:7800:4da6:4f28:d4d5:1497,,,Biodex,Windows 8,Bitchip,Computer added,,,, 
2017-09-27T06:29:04Z,09:29:00,3c77604024debbc8c9b4706b85f1b55e8462d8e0,mambageo6,213.89.152.131,809d:ea2a:af65:8da:cbeb:2a8a:a0b6:1ad3,,,Toughjoyfax,Windows 7,Voyatouch,Nested member removed from group,,,, 
2016-11-17T04:55:25Z,23:31:49,a0bcc701de7122ff09b10c1b811deac2fd14fa6b,klehouxo7,248.162.198.142,158d:1850:7de2:536c:38b0:6028:241b:d04f,,,Y-find,Windows Server 2008,Fix San,Group object added,,,, 
2017-10-14T19:13:10Z,06:00:28,3c9181e424398d1c9cf5ca8cd4b59fc30a701bce,carseyo8,130.143.200.41,9220:ed44:d1b6:5d55:6ef6:b4c5:7911:5fc4,,,Wrapsafe,Windows 10,Regrant,Schema attribute defaultHidingValue changed,,,, 
2016-11-03T04:54:28Z,09:25:38,a1b7b63524a62e95553d691cbc80a8083410ebe2,aprantlo9,84.150.76.240,9e63:b491:644f:89e7:e32:5de4:94ea:bbe8,,,Otcom,Windows Server 2008,Latlux,Computer removed,,,, 
2017-06-17T09:10:04Z,13:39:38,e27be0d9297e55be71ff9f6af979e7e276fe65e5,tjanzoa,4.180.132.140,93cc:26af:cd1c:9cde:3e1c:d78e:fcb:3f4e,,,Zathin,Windows 7,Daltfresh,Domain controller added to OU,,,, 
2016-11-25T20:24:26Z,16:17:26,e032ec001f62ce75747525751f662265bca4c6f3,lgilderob,164.150.67.49,efc3:28e0:2c80:daae:7506:32a5:c74:cee3,,,Subin,Windows 7,Hatity,DACL changed on group object,,,, 
2016-12-13T17:28:36Z,15:48:38,a549fc65fe422db111f2ffc142fd63cec185c0d0,wwildboreoc,89.125.31.7,d635:2274:2158:6763:f7a1:5b52:9513:1efe,,,Keylex,Windows Server 2012,Bitwolf,Primary Group ID changed for user object,,,, 
2017-09-21T19:30:18Z,14:48:33,e3c789144db726da42d6c5fc355f1a8785ce6503,kforbesod,10.0.54.69,f200:1c9:6dbc:e3ba:cf17:394f:aa06:74ea,,,Mat Lam Tam,Windows Server 2012,Keylex,Logon Script changed on user object,,,, 
2017-06-07T18:55:41Z,02:56:15,8bb4c278a3049c4b223af726f01b926143ab68e6,tpurveroe,231.197.147.236,96f9:27c1:599a:b943:b4f7:51fb:64e5:f74c,,,Sonsing,Windows 8,Lotstring,Schema object enabled,,,, 
2016-14-30T09:34:08Z,22:03:11,c37d45dee027cf2498bb5e5c0346f4b2d5a24dda,mmcculleyof,108.201.129.99,ad6:a803:c624:5240:2201:9b2c:627d:bedc,,,Redhold,Windows 10,It,Level of Control changed for user object,,,, 
2017-09-25T05:33:22Z,11:36:21,508f8540126f43d9164325fc14d3fb5a92b862d9,wsidworthog,25.232.209.202,50df:6bd8:f38a:290:e1dd:49b2:e216:c183,,,Tempsoft,Windows Server 2008,Cardify,Schema attribute defaultHidingValue changed,,,, 
2017-09-13T10:23:54Z,09:03:01,1d0d3ef77c50d9c50295b74b98f7be202bd4670b,mstycheoh,202.19.113.74,e640:2115:cd64:b51c:b5ce:e37e:3db1:7e89,,,Flexidy,Windows Server 2012,Stronghold,Schema attribute GC flag changed,,,, 
2017-10-16T03:42:06Z,13:15:05,8cf95b25b931886643bdd2596e1e5ea461e73835,aruggeoi,191.221.116.48,73a9:a6f2:a152:5068:f06:7555:5a1e:51f0,,,Zaam-Dox,Windows Server 2008,Zoolab,Schema object enabled,,,, 
2016-12-20T15:58:14Z,07:01:57,5f5caf07af9d725f8ff230124f763033300481ea,wmcinnernyoj,234.59.171.85,da20:8692:31e5:5dca:6cb2:d01f:d09a:36d8,,,Fix San,Windows Server 2012,Bamity,Attribute added to optional attributes,,,, 
2016-10-10T01:45:55Z,16:01:08,0431fdf20f6b57d7c8327c55ce9f0b720e7bd8e8,slellook,229.245.121.112,5cfb:eb4b:bb91:8c4:94f0:a3f4:18de:fe5e,,,Ventosanzap,Windows 10,Voltsillam,User object moved,,,, 
2016-11-11T04:01:28Z,09:37:05,5b351eb6d071f9b00cd4d44d06760cf07a686f65,hsnellerol,176.227.35.82,a8f4:b7d2:b71d:4522:e084:44d:d3c9:2e8f,,,Stronghold,Windows Server 2012,Duobam,NETLOGON SiteName parameter changed,,,, 
2017-06-15T23:33:30Z,20:20:22,c310ec640450bef268e3c8a7f0496fd186b9a8c9,yenevoldom,244.106.109.7,3941:650:2afc:c2f:b7ee:ee2c:ed52:51c8,,,Solarbreeze,Windows 7,Transcof,NETLOGON CloseSiteTimeout parameter changed,,,, 
2017-10-17T22:46:46Z,06:48:28,685776e4a3960af5d57f6b5be8c7af8b1e5d6db2,bwardingtonon,224.230.84.70,7e3d:7e2f:970f:a64e:fd10:315a:159c:2a2d,,,Domainer,Windows Server 2012,Tampflex,User Do Not Require Kerberos Preauthentication option changed,,,, 
2017-08-13T05:35:59Z,17:56:16,5873be9d267fa82576aa9303f44c50d3b60a9c2f,sfencottoo,225.82.23.180,dcb2:370a:10c2:755e:f1d:f209:b4a8:ec43,,,Matsoft,Windows 10,Asoka,DACL changed on computer object,,,, 
2016-11-10T03:46:52Z,18:17:36,d741127e5a8c4932da59a6e6abb721e778e3fd6c,jhowsanop,141.179.196.194,e060:3768:e69e:6e5e:ffe5:9234:8e8e:71bb,,,Y-Solowarm,Windows 10,Mat Lam Tam,New class added to auxiliary classes in schema,,,, 
2016-11-18T02:40:22Z,06:54:05,536b9335e81d3a6ebd1449586a305405b070deab,gstatonoq,163.221.55.49,1e80:ecd6:452a:a7c3:e6f:6525:c54a:8a0b,,,Zamit,Windows Server 2012,Otcom,Read-Only Domain controller added to domain,,,, 
2016-14-12T10:05:40Z,10:58:47,72200b113b774fa8bdd87ff48781206919c74468,greganor,104.232.234.233,5116:f63c:1d5b:172e:53e8:7257:ba7b:c72b,,,Stringtough,Windows Server 2012,Stim,Schema attribute defaultHidingValue changed,,,, 
2016-12-06T02:13:15Z,15:33:57,05a0d68bb6fdb8181a5b4180b2c74829837eb9ef,ulukinsos,204.32.192.107,f8f7:54d6:11d:3d04:4010:f0fa:fee:7c25,,,Matsoft,Windows 8,Flexidy,User userWorkstations removed,,,, 
2017-10-26T05:30:15Z,22:55:01,9bd0780509c177f28827b42370e62d2a54c75997,eadamovskyot,85.97.211.23,e239:3b03:5a98:362f:642e:db9e:68ed:2560,,,Trippledex,Windows 7,Stim,User account disabled,,,, 
2017-09-10T10:36:21Z,20:30:19,98033276fb1a0f5127cdc40b819d795ef6047225,cbissillou,89.71.103.187,b59:4224:7cf8:6448:cffa:676c:f7f8:7517,,,Daltfresh,Windows Server 2012,Quo Lux,User userWorkstations added,,,, 
2017-06-26T10:27:12Z,01:37:58,0a2439b81874ac21dbdccc6ed201d4f2eb29ad07,coscandallov,118.161.62.119,e40a:d9c5:fd8f:5149:5e6f:da98:9d94:20d3,,,Zoolab,Windows Server 2012,Home Ing,SYSVOL folder auditing changed,,,, 
2016-10-07T02:56:48Z,07:11:15,12eed938021de55b9ccc656615cb3f2724831e96,dmidnerow,102.183.23.114,ec46:5c50:e301:b308:4017:3797:2ab3:fbaf,,,Overhold,Windows 10,Transcof,Require User's Permission changed for user object,,,, 
2016-10-19T11:52:59Z,02:28:12,ed0f0b9c6be61c15f66f642e69a9262aba39703c,crogeonox,237.128.176.248,109a:16ab:3e84:917d:76ec:beaa:2ce2:9daa,,,Greenlam,Windows Server 2012,Prodder,Attribute added to optional attributes,,,, 
2017-10-24T01:43:27Z,08:06:44,353e3c5de0e134a917a3fd399eae02b68242dde3,kbecklesoy,41.193.170.236,a899:3c87:4335:91be:65c8:58da:22fb:491b,,,Duobam,Windows 7,Ronstring,Group object removed,,,, 
2016-13-23T06:58:07Z,20:22:54,fac34fb66da43e48670e9cdc680ae5ae66542a84,ldeclerqoz,213.165.177.234,62df:42cb:642d:a232:6e83:8119:b8dc:f14d,,,Rank,Windows 10,Gembucket,Computer account enabled,,,, 
2017-08-02T00:36:18Z,18:53:38,39242ad1bc9c107b4384604b4e5e0cfd44a585c7,cmilmoep0,2.61.178.112,8821:315f:8007:f623:5dee:85a:de7:8a92,,,Flexidy,Windows 8,Vagram,Group member-of removed,,,, 
2016-10-28T14:13:55Z,01:11:08,0345fc785bf1802a8a9856da83cef822a4d74e33,tdionsettop1,105.212.97.146,5cb4:3ed:da1:2a3b:11e2:1f76:9787:9b,,,Latlux,Windows 8,Aerified,Service Removed from Delegation List for user object,,,, 
2016-12-13T11:12:01Z,06:21:01,60bbfe1bc432a0a77c86b5f967a3af895702ef6f,cfrapep2,194.203.80.1,aad5:b75:8095:4435:7e07:aaf7:f8b2:46fa,,,Zoolab,Windows Server 2008,Zathin,Group member-of removed,,,, 
2016-14-20T17:05:48Z,04:51:32,ff12c54b63bba835395b5886422d05c6f77d2dd0,lcatchesidep3,35.106.166.107,b25a:61c5:4c8e:ffd2:8f3c:9202:53e9:225c,,,Ronstring,Windows 10,Job,Alternate UPN suffix added to OU,,,, 
